ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
13.57418478870382,174.68318208889033,39986.752455851005,6.779187248668041,352.8997562096808,441.2178577475915,10.680967528768672,95.06869178659797,5.39989772412493,0
10.851859527055604,169.62666378054163,22019.986956619206,8.555474302682422,298.1867011094008,395.63004026585327,14.304967284698087,87.56284936820198,4.907718549201094,0
13.152985181898648,180.06946376799294,28871.715853427835,7.7281399401912445,345.53228831434643,494.5726710738631,12.367176701226386,,3.3807255508087692,1
,164.54015592746248,15079.394221538894,,303.0185626786688,547.9710877186205,10.76676819520897,78.73099232195818,3.8108496323152217,0
8.370599703355191,200.04812042782825,15176.249367528671,5.193572418361576,296.1959652037228,201.84707444096867,11.586915494712148,77.19120144970466,4.071218648754452,1
12.906239290323636,249.6143891294955,31500.842807503494,6.532130385180269,306.8630151721745,460.74109199376574,14.677364102256563,84.54007735215792,4.504389850093127,0
1.238895028726873,206.66161601282897,10180.915777116166,8.44800374050876,317.60829469415756,311.86806313517224,10.155527081393526,58.69393942844952,3.920406338627509,0
2.7437600738680326,187.67233442983252,18373.40568300658,7.156544859685884,330.99797672671815,465.92884054391527,11.75356498692927,44.318622947599906,3.182573570433393,0
0.6331820447475329,186.37022812578704,22312.35234028133,8.089297204383707,342.65368759955567,436.2341761899663,15.989820143793434,67.10405601179298,3.397708952559963,0
4.554624630685701,144.4147033130103,22990.51497293358,9.74976770049145,181.7770230514338,476.858122115244,21.80743962462294,52.918694611556944,3.896862742536246,0
5.441482055652748,225.14262264585625,20443.710076978343,8.657909103813225,299.88632713238263,386.0601908404276,,49.119667913965046,4.764119885135283,0
3.798886444834543,193.43137249857753,25484.547840649055,7.239737506549613,316.9456309284024,276.14079105446785,11.248215073468138,54.475542774593094,4.199486502375231,0
11.60232512812701,190.04416285150936,28088.95926701057,6.333516244706409,394.7075435829415,389.97054469946653,12.898657489783067,,3.3586095513694887,0
4.99454657371025,301.3725497388804,28455.301998587405,3.2696756059161523,288.7198930563326,458.54781081118267,,68.1779941452135,4.353860944396853,0
3.9330831356233307,205.85884597606764,13370.472205600496,6.847422616290721,339.67466134209644,507.23138629401785,12.951725148092878,71.79052538177581,3.629110612785288,1
7.597745164215478,171.19089534685892,19522.528101360305,6.610981256274726,394.29624269916934,332.253495962198,16.7091745002108,46.442195087931935,4.5232856036307885,1
1.972939149646677,181.93019932521707,32489.68077293699,7.685549291593063,279.1682902721618,,14.652420449042674,36.49995265931793,5.668907292830023,0
11.230757730556554,233.89870840349292,29858.266540647714,6.869142159537969,349.1529842604405,374.1702168282783,16.723557154729612,52.895157710099106,3.6488215403395152,0
1.0437090115167915,199.73792354774622,9976.768329414032,6.619422410844808,300.10685480868466,454.9959905275621,13.056668629107111,89.01112936333998,4.46112361180846,0
13.816417112407242,148.5368267155269,25095.775766288105,4.4309016042391685,312.31001656614137,385.20848377074935,17.97650065916377,71.34840745722434,3.378224667573589,0
10.811426770153204,226.33455484098172,4668.921013481664,5.6900482562749,,440.57365021696813,13.500543247155363,75.57752146311027,3.8214153629660914,0
2.7820195414784137,173.9512451772132,22425.52522126532,7.814976561200836,302.9938503549487,497.35021076562197,11.086430392586024,77.81705662723299,3.9206936008104707,0
0.07730963973043359,257.818826615179,38653.62120282873,9.673861446699041,444.5983980641662,327.83887381691716,20.531961143126665,56.538409923227555,3.7644214379689336,0
11.416459998367678,231.6415861685834,13702.876654985528,6.953711924381564,367.6226907549383,371.6075282602535,8.52506675911665,88.20744934357388,5.624109582142516,0
9.89600281386664,181.23837744326121,14698.655537129809,,378.1712523332346,440.79700698736696,11.783783824085218,55.875078412445085,3.6853848477251323,0
10.206100352573822,238.27353993725873,,8.528717235429207,353.17173296029637,,12.118916444508816,88.49971774820085,4.310796077149408,0
10.79778485360324,198.2392318474043,8486.716314641824,5.883659095699625,267.1434716755197,356.94482302665375,21.52491881916969,,2.5489391914735973,0
1.036625124277265,224.14153127903325,16466.003897967978,7.650221064928163,349.1932767832556,589.2107108797535,19.420576652439536,37.375277532058846,4.202397594358727,0
5.018520199619816,211.99618297071765,27243.595894316808,5.989264840501762,376.9901141948012,586.3538642940136,18.481784430926595,54.03184821439144,4.699438214646572,0
1.622166833351816,168.07023038530116,16452.581687459315,,298.01062156439644,418.2151079438727,13.008024012871005,37.44098347404633,,0
12.08344796225831,174.76285553352375,19945.0151521342,7.327104571927599,372.5783933536062,402.147797904008,21.278534011525323,84.61251412470733,2.142844501271711,0
8.72617377558581,229.98870698017834,28539.02030804222,7.5476777209721595,361.8777846040172,370.63478410682467,15.105056011522914,65.60423326716159,3.8729437618208724,0
4.632572347937089,184.95241404048414,,5.9261021038721164,408.9336418373605,420.5437975733865,16.93179011090937,30.346520960803517,3.9120286952698695,1
0.8898169040043309,,24353.463698718086,8.160548539416176,315.8708964869416,313.46244539523536,,72.01195010751454,4.406852535521013,0
4.353752504019271,164.48095488147135,19040.5758553603,10.227069381846523,287.9979497266952,419.90087861435217,13.851600286030246,57.40537180178688,5.307632124789404,1
4.552566508374459,209.9787691645842,25258.695858678202,5.58813245685769,318.1732475157256,545.7504219080685,,42.259106319466824,3.6339624445797853,0
10.214486496732897,264.06332233502377,20929.111860885336,6.590361488528714,391.85841071970856,377.1131950018626,13.371080019742513,92.84745339149916,3.3005983134378036,0
8.925804598972984,160.771413829609,26028.03958782928,7.447411211252137,258.0353588854795,406.7420556808759,15.825474946034237,67.71657385754526,3.0831575390399895,0
12.420978396068572,196.79924207020102,17656.900003765568,8.279609317993724,248.19659566732767,289.90876205862065,15.101599396326165,61.305097562987,4.0386550319221195,0
6.61100895226729,242.60327832870917,20413.235232640185,6.260680572065796,336.6652064361962,455.9249670504835,13.905585889388949,59.60920350422373,4.235547981172951,0
1.6743194431362238,193.3718340888914,13334.050074903942,2.85045456478589,314.8538389962596,447.1585347961099,18.528571978096565,41.78752849347565,3.5180412239461907,0
9.98542702112193,210.92826927624122,21707.053275465325,9.138784241246038,333.3168436202031,431.0961887812617,5.0997407937778085,45.12721760665425,4.4450779220080525,0
10.650990680636564,160.94101357115298,14903.14442770229,8.240759179376214,371.75778262067047,408.65383598222854,15.529661743763585,86.55866855800133,4.225768853773423,0
7.857880765972947,210.1341342078524,12246.040724979643,4.485578704270003,310.34465680912706,402.5793664982036,16.15321611997694,58.417874083428494,3.9302621827514232,0
10.793540519363853,,24281.940944396043,6.188646812330665,256.20676093184454,466.15201869605374,17.440888604765508,66.35308321498982,3.268309695479112,0
6.91313834910147,228.52908985743548,23879.302354719966,9.452273644290988,416.8237438451977,423.69467187291013,13.805385676839917,33.29071238078281,3.562694979160694,0
7.318259611347917,235.1837397016368,28878.236908029085,9.271694627686799,292.11364021501015,451.19774972442656,14.623760202151873,44.91052742727191,2.1991712916222186,1
5.985574257019695,281.4556001866143,18233.89100596553,8.507960034018417,289.579477997504,443.1986253963638,16.957845149944163,75.75700031799605,,0
0.35586777441733264,215.127894716048,25591.807361064675,6.835831349060205,378.25252056262644,515.874182967661,18.47349921284054,72.04338816182134,3.9184389021232047,0
,206.7512784472115,26843.393113695478,7.224481128218764,317.23594603729777,480.15952779000435,13.098392044463695,94.05400317958905,4.031935293762641,0
0.4400085996142795,,25913.776747067423,6.90361129231081,330.40101606657277,441.4289474520152,14.80092734938268,87.48730130609962,4.253023310895192,0
8.909745757692926,184.34551233724727,14774.668509190818,8.792359674903256,352.79439508647306,547.4737624521744,19.035721893046272,62.30862444024283,4.170075040502556,0
4.400983735068573,207.16996683423582,23323.619012553783,5.786236390257335,377.42690722750984,459.6214823245249,7.627918772363447,73.56725703541234,3.8227317735477753,0
7.119989676305838,186.25175346541204,25206.78211580727,5.891300517673693,319.32811157954734,530.3970151032336,11.929962200556243,60.93434491355082,3.9340676302139266,1
12.705930634965302,201.55921221689727,22076.940797848834,8.615411880254022,395.31803224248625,474.555408670931,18.39750793580889,98.87695709821838,2.916978508312681,0
3.490091208084249,239.48071867506266,3719.76389140233,7.033457816732657,245.432206201873,278.64647368547656,17.27761350082491,84.3842351368384,3.491395548017402,0
5.745360922498817,162.78409534577185,23421.173022999472,9.167701033180712,364.15127671507616,530.3867810655463,15.567335632780082,68.71496145372402,3.935329737578423,0
10.577715939602681,233.6159925172585,41413.472153435025,6.092731689529181,298.57937012127604,436.8140993074135,12.65420938067264,69.20631655802163,3.3849024968613475,0
3.2031743168827145,239.46479722221557,18857.175691538774,7.017832459491762,389.2631239809276,421.84361832793775,11.35454450304374,89.11760459615692,4.502105557110783,0
1.0777187376031019,192.1037386092944,15630.220006004543,5.71638052273407,338.8238236320524,448.50786779916615,12.22635314227288,75.27324555382155,3.4389575433314787,0
4.056520340792752,125.97878833271638,25287.52017154954,7.11104402213535,305.41088138761455,398.4013470434346,18.644024662456076,90.93804827312138,4.0514137878738214,0
2.257098021556062,175.94187442588373,24752.9321493709,4.882179594501801,360.17648481388693,444.16230883111564,,30.901633179858024,3.981595959770735,0
13.015767132796023,238.8008200365166,32471.90193037112,6.3685498685675554,369.62072223549734,378.6499146925526,14.304268892718973,73.37965218398077,4.422394315527287,1
11.313685313901837,195.2453539441369,10985.012008990872,4.945619202607823,359.3176590372042,527.9417806987497,11.738877065414762,57.75304216509784,4.530553821819812,0
8.867652591145928,163.02302633426794,28426.74205457753,8.140884849786886,290.7824541750445,416.912950910316,16.52832209029708,94.10204780204788,4.385822827677558,0
12.200448262628047,,27190.820633052834,8.174884009639477,313.15529793149454,395.39329258220533,12.383821158960677,90.74237899503727,2.425795659031807,0
11.251409076587603,223.74046087465024,20767.65916410529,4.5046059042734825,332.8330136780212,352.00593474245807,13.707218329536758,66.5253729456209,4.735903703609188,0
2.611980824404502,214.0422077506455,,9.100828618250858,331.3083542413475,447.5020631318913,8.949853600871524,90.5700956609765,,0
12.495825978859688,188.11524072740008,31040.283198654397,10.84612268962978,363.73956449297225,440.96856801000735,9.15989529138518,94.5298323198801,3.5625130009749713,0
7.55079138681911,183.8947944101153,29662.46125208945,7.169009580104511,250.38904946722906,457.0739690942005,14.023019579964519,67.19050675081836,4.065652838870995,0
11.304162172296875,183.07198108155387,11992.006671737547,6.1383286096630325,346.70740923669365,343.8198489995897,10.024528534406715,,3.2764178239084525,0
12.545278198928905,165.56046391154942,29205.146981472088,11.336495886504569,321.1107644680978,297.90550409507415,20.315259918003505,65.49854155728444,2.536135045287494,1
4.452048649606095,,21446.810311074878,,298.62147472825797,476.04730420052476,7.815430663663252,62.56766479462546,3.3828993141203294,0
1.5407269433874746,185.3634245160258,22652.96009140004,7.130159700303647,302.5580421114464,544.7713489501206,11.599474104007687,79.8539614173495,3.5219026723754725,0
3.1910922755871836,236.16623118724138,22655.79121710286,7.369433408947884,324.2039557547635,343.8917102088083,14.050102601802651,60.33934830172298,3.6516044880537293,0
5.979509040767589,246.2034297134409,20696.669474216855,9.117721430678621,185.35551071715977,553.1553026849359,12.904601186612647,67.3654364127183,3.2287601369958083,0
11.452206722914903,228.9442596388827,32462.891334634747,7.639608462690182,304.24712759754647,448.71288469891044,10.687563630008242,88.55095078481456,3.386602383227933,1
12.050228165588809,,21279.96092804211,6.352049156317323,297.09159218950197,425.4349676359336,11.126216481514195,66.30750163547633,3.8922955748601145,0
0.09732982743666985,209.32309298110812,12197.819546336377,5.673223444418065,,394.19610427633773,11.028037767502283,38.87971531239508,3.3608411118229005,0
7.15046223608592,195.20154498909977,18563.53022285742,6.587267269630797,299.97340601706867,315.2385584460003,13.139834915539812,71.87711020558714,4.280467032785019,1
5.843754044082906,166.17783859590577,23580.79527699425,5.589608958582284,324.1803341930099,505.018281273968,19.85578726855227,54.859302735161684,4.377162455978207,1
3.1095093465902233,206.7038562968129,32791.75522871654,7.171737979677024,396.23334173411337,363.95149108499174,14.233811889674628,79.84433851671274,5.566271422315142,0
1.6781151426715593,157.0916868917265,27301.934197631374,6.25370573020927,373.76841231243236,363.61546594099195,17.548701468162573,77.13903545321993,4.687975952486424,0
4.726612399650792,235.1934198192316,14556.506675945919,4.858943310065374,369.9931273976816,505.3541047909564,15.520929037484425,89.54240557066436,4.07017214082989,1
13.200735854775267,180.66762918915302,43804.14518944052,8.982718682562355,312.50523035315507,275.3613242662619,17.341587193946662,80.52051681268316,3.465814992332625,1
4.524841048290574,202.63826864380368,24335.549926654927,6.35349121485644,355.26432345087574,304.11217514654663,5.600107092219243,83.44390853852903,4.105623146171799,1
7.263068704407125,205.34849976102268,33196.62599077536,5.197794792537031,323.41019018140264,424.5492605193535,13.086625936555311,55.294451837796586,4.128617171941449,0
9.84226542453249,187.45613586776545,20683.767846394854,6.847611298268688,324.96017836224553,449.46275432038817,17.92140626945214,78.86378393424803,3.5406808376960375,0
5.090814433310116,,26690.49385757738,7.202557348951488,349.79709909360855,464.7787718375139,12.284792531751998,97.49522062976465,4.4486119777270146,0
13.604949158093449,180.32817933145668,29374.45984761737,4.480299911631449,308.52326287474176,401.85612052829975,19.287419494608837,54.98160146181172,2.9213313897226874,0
13.474262129189558,224.75281081608907,32695.13123266132,7.597471500688644,394.21312728217134,628.4295734913352,,94.79581266763357,3.7289201151237426,0
3.524952141555098,151.5826705518573,31285.005301556277,5.529263646964603,326.43466427648457,407.76859529873326,12.592607851617613,57.21039854077871,4.289100921522184,0
6.961479082493396,200.17052612503159,29661.42329663987,9.66654321378618,358.3527832166463,407.53710783178224,,52.36846007920041,3.698691096685532,0
4.2122963374347755,259.9846569689234,,7.885940768115102,392.67961964954924,362.2410664948898,10.959182472936593,70.73920709367741,3.75527191759951,0
3.9877669212845466,162.98906628801603,17000.930704129256,6.5001500148360245,375.2978047575822,435.9125453216857,12.111217304408607,,3.8035498971654036,1
0.5164172629634591,173.6344159726799,24930.302650522564,5.982248344523974,275.2343167896885,475.19689856374197,10.302232807493255,80.58800198355624,3.315079131518578,0
8.533900675718556,212.95895903874418,30195.666938286497,6.942548438654564,,522.2862443626768,15.286433541299017,50.61180126762877,,0
7.037506325204061,201.92619880400673,20061.184895590708,,367.87949517288655,306.85725884478256,,72.95264155606864,3.1873736296540294,1
0.7207025174998509,207.57079327602744,31353.42779538374,7.0617588071222,369.5663839085907,406.32037293154394,15.811199048570666,55.03112685626392,4.12271152918692,0
3.90105049931256,212.1431752948729,,6.774261789294715,287.35491180130015,461.73628886473153,15.884236090700746,42.17724390287077,,0
12.715722403533151,216.94580846253842,13979.698181564256,7.187555436226843,306.0615552822897,472.96460276756284,9.016386784448233,51.14021895147545,3.235964669153723,0
3.353866469337614,232.62009478455536,14675.879269114219,6.194211603144567,373.7768876654065,426.52389262436316,18.649455818985018,53.98559414470691,3.9511729780665203,0
2.0285282092771233,209.52401567864092,20783.19148351801,6.585191109735443,301.76782480201155,469.39391756256816,15.540827883245665,74.34552256564011,3.2632574790787086,0
6.852338643885882,188.0384973975881,24711.147874682872,3.971311341642494,320.7124616767631,361.282888565936,16.249094064334606,84.43541860909869,4.873729732539162,1
13.79910635754841,218.19493213969014,,8.560589346278551,397.61090818958075,550.6324345854686,11.724004395371683,42.42869392199573,3.102851944116651,0
3.3887738011610056,258.6961038515421,33870.113088307124,7.548196670482643,331.0402307342236,505.41024823835437,,71.6313771873289,3.4422720340376247,0
9.4098976636823,191.62308636937507,25732.21824179378,,303.20226034881244,318.4057770347862,17.379180349166198,47.1728290276655,3.0430424941510936,0
10.662674614602047,163.84053294586883,22359.871718974802,9.948102472032858,297.0176883686209,339.99175615065957,13.704174802985968,76.065366544224,2.9496108911927137,0
3.3269256158935954,232.5336620864701,9423.94529472075,7.23052472058858,346.6414925129927,342.2462599914475,20.005767377745084,,,0
10.195028880566035,192.02742158953126,10476.926921563618,5.545784642037205,278.34093165243445,480.23759767172226,14.132193904738813,49.17873571162754,4.279942271738793,1
5.148963858069545,124.30190498153681,24477.889106470877,8.385106132205687,322.85922548024683,323.22177868660265,,78.79463224556119,3.9982053979903807,0
,223.9649153459639,3315.4015498743975,7.6970723247638935,346.6624519345909,399.5180532633536,14.879026421775965,56.60923831287848,3.4403961256571547,0
8.869415950652526,178.33416986352054,30892.80480775922,7.691869978226329,386.26514264245435,,15.756564598570604,60.944576778356826,4.535328267732738,0
,193.0124016839627,20627.307092543495,6.461366593022614,,420.7067252362852,8.986003197095684,30.480174599097978,3.3230442924427828,0
1.2640567807617162,206.9553509087775,50449.439157406625,7.775743585667052,303.7233301627307,446.71100125701645,15.11316121464609,81.14482178277558,4.455547506031072,0
11.694234938249332,202.2864894327092,42249.809685402055,,381.31519202011253,340.7357830920993,11.795074696228202,79.13453633870571,3.2892421063760544,0
,219.4119099655883,20423.054560837772,7.933912177468763,320.71988346055343,473.58834987177954,11.460805082666937,66.08732550850102,3.4488446086870295,0
2.611259145597959,181.62894977119518,21081.63716180543,4.242583318984042,,376.9430486019203,19.232309553397936,41.558704938307855,4.430797670282544,0
0.5708519817666948,212.93249133981072,30743.2587147698,6.449189805531216,325.9463042701156,400.0304260481647,13.358689255812953,85.3499068533562,4.504679140909037,1
8.272501204635386,187.43495963973072,36947.417443761355,9.683232646712291,391.96493724697376,445.0185382324789,10.990094507073511,55.33978581822734,4.318231053727732,0
9.485901065791953,220.3807458692876,7651.761224401005,5.949398816899549,339.77484205266194,434.2462577224679,12.922605115673376,58.74634479839059,3.1652281189702434,0
0.23222960498998613,,6351.0599197701085,6.19424255376022,333.51339643752124,427.91840152124746,10.098649313234258,102.99270490175249,3.58729119399402,0
7.1693028161899335,165.13052283252836,16559.998824899183,6.428057992325037,400.125677432817,365.94985424185955,18.30165340458881,54.741816894252324,4.009829118838959,1
3.1709408527711314,231.83740983377606,27123.443129268442,5.277790796167035,274.3144512707685,402.0360471040646,11.912957767500455,77.875359398824,3.3055033266629357,0
9.032419065732299,178.3132063112364,26370.58764157061,3.787578835657621,280.29043632383633,426.17468726696285,15.587899801831007,74.99347619332188,4.859673932090505,1
2.44113000606988,222.66590734327778,31393.7561172984,6.75412040221458,266.75029469035985,315.9931813466332,18.068320142630974,72.24275508608136,2.218637139234618,0
9.673128333434523,208.12048134224423,11495.052071292977,7.303789136122485,348.2785756456823,388.9973626949297,12.499541956355813,70.51200868087217,3.354882339241593,0
5.414294848207524,256.66006133423906,1706.0506094888879,7.0212423971920215,339.8262182117201,457.0143903226277,15.596067296818358,72.0222169902272,3.543303447991118,0
13.114219842314283,188.6256225817289,29537.06846440921,6.882682157078169,396.2521910584708,323.8050716923726,10.90974183528671,70.35104945504864,1.9092394346597625,1
1.9252932180439055,184.47254572809948,14752.375078640824,7.164561306275581,342.9824781626076,518.5265321275392,21.33730870734105,65.16930625958302,2.9226396088346664,1
4.774928914703619,195.35915300570483,4315.8984050404215,8.634262207326145,316.42955646134857,527.5690610079874,16.809140403849867,90.18052998577187,4.337702658779448,0
1.588629297368247,185.9950671664689,23285.91892457186,6.814330721106175,333.0735897880024,326.38795392319315,13.422180683717581,44.99743102721155,3.9211985455870746,0
12.945710655899878,222.39808276408766,28968.564434301363,6.238876134369095,337.8260041568993,,11.681498807333108,82.34332966424603,5.001195215430032,1
12.282750947333735,142.66174992159262,20943.80306556064,6.67831177266787,264.45778779354515,414.51347290302925,13.658010341481122,79.15747677900083,4.981658512119373,0
3.6111827880121785,,17999.585349951936,7.969020139635163,444.1235974177306,459.48116473256437,12.980048832945442,77.17438594127042,4.203132465022763,0
9.239776644478507,160.7625035878866,20616.711948544693,9.218040317814873,354.31471174217836,386.2679158297403,19.85883366199852,83.87167084224205,4.119266774300498,0
11.441110802817022,227.360150535128,18764.730339269936,6.157784391246232,341.61034062892617,499.843586178141,10.323395833355294,64.51840967570571,3.9461517760052303,0
7.772811362392472,252.45024129520354,10194.322922508614,7.248400680543325,358.2217233554218,458.48752150789335,14.40440426987061,36.09641478676997,2.041442587484357,0
7.415108096984091,192.55317578826345,15747.679824147894,7.607536162903939,362.0858502040508,360.8677394721917,13.94498580009887,64.84331744456823,2.923808340671747,0
3.3859320726063236,190.42888313472966,26584.582207161126,5.611132989906765,327.2373070944003,332.7838400027769,13.64776909896539,50.14089251800713,3.970472852169254,0
1.303438749282589,198.311721382735,24834.477450789152,7.130625750819377,307.1191134141313,309.1758051832622,13.674150035184972,54.29025264227098,4.33121799612337,0
12.561020611346574,,23487.54837871708,4.901489213986856,357.57747813918985,,13.65178756963855,46.12128521868141,4.102768868496699,1
,165.39734657171107,13288.538111109568,4.446424544390902,348.81414446178957,471.7977129423789,16.6191981989963,58.36248226489865,3.2752745225990396,1
8.863420401825751,203.86617643024792,20422.58027439447,7.650119611838385,299.7945059373343,478.0772543023553,15.826953339477306,56.454020896264815,4.5561843977286465,0
